"attackermoveset";"attackername";"attackerfastmove";"attackerspecialmove";"defendermoveset";"defendername";"defenderfastmove";"defenderspecialmove";"attackerattackmodifier";"attackerdefensemodifier";"attackeradvantage"
402;Victreebel;Razor Leaf;Sludge Bomb;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
455;Slowbro;Water Gun;Water Pulse;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
701;Starmie;Water Gun;Power Gem;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
351;Poliwrath;Bubble;Submission;434;Golem;Mud Shot;Stone Edge;1,7578125;1,11111104;1,953125
17;Venusaur;Vine Whip;Solar Beam;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
675;Seadra;Water Gun;Hydro Pump;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
765;Vaporeon;Water Gun;Water Pulse;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
12;Venusaur;Razor Leaf;Sludge Bomb;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
13;Venusaur;Razor Leaf;Petal Blizzard;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
249;Vileplume;Razor Leaf;Solar Beam;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
15;Venusaur;Vine Whip;Sludge Bomb;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
700;Starmie;Water Gun;Hydro Pump;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
309;Golduck;Water Gun;Hydro Pump;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
50;Blastoise;Water Gun;Hydro Pump;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
767;Vaporeon;Water Gun;Aqua Tail;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
766;Vaporeon;Water Gun;Hydro Pump;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
403;Victreebel;Razor Leaf;Solar Beam;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
14;Venusaur;Razor Leaf;Solar Beam;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
16;Venusaur;Vine Whip;Petal Blizzard;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
248;Vileplume;Razor Leaf;Petal Blizzard;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
401;Victreebel;Razor Leaf;Leaf Blade;434;Golem;Mud Shot;Stone Edge;1,953125;1;1,953125
592;Exeggutor;Confusion;Solar Beam;434;Golem;Mud Shot;Stone Edge;1,6015625;1,11111104;1,77951384
593;Exeggutor;Zen Headbutt;Seed Bomb;434;Golem;Mud Shot;Stone Edge;1,6015625;1,11111104;1,77951384
352;Poliwrath;Bubble;Ice Punch;434;Golem;Mud Shot;Stone Edge;1,6015625;1,11111104;1,77951384
353;Poliwrath;Mud Shot;Hydro Pump;434;Golem;Mud Shot;Stone Edge;1,6015625;1,11111104;1,77951384
590;Exeggutor;Confusion;Seed Bomb;434;Golem;Mud Shot;Stone Edge;1,6015625;1,11111104;1,77951384
595;Exeggutor;Zen Headbutt;Solar Beam;434;Golem;Mud Shot;Stone Edge;1,6015625;1,11111104;1,77951384
790;Omastar;Water Gun;Hydro Pump;434;Golem;Mud Shot;Stone Edge;1,953125;0,888888896;1,73611116
613;Hitmonlee;Rock Smash;Stone Edge;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
610;Hitmonlee;Low Kick;Stone Edge;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
609;Hitmonlee;Low Kick;Low Sweep;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
289;Dugtrio;Mud Shot;Stone Edge;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
612;Hitmonlee;Rock Smash;Low Sweep;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
602;Marowak;Mud Slap;Bone Club;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
287;Dugtrio;Mud Shot;Earthquake;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
320;Primeape;Low Kick;Cross Chop;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
149;Sandslash;Mud Shot;Earthquake;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
608;Hitmonlee;Low Kick;Stomp;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
603;Marowak;Mud Slap;Dig;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
323;Primeape;Karate Chop;Cross Chop;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
611;Hitmonlee;Rock Smash;Stomp;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
324;Primeape;Karate Chop;Low Sweep;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
321;Primeape;Low Kick;Low Sweep;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
288;Dugtrio;Mud Shot;Mud Bomb;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
387;Machamp;Karate Chop;Submission;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
388;Machamp;Karate Chop;Cross Chop;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
150;Sandslash;Mud Shot;Rock Tomb;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
618;Hitmonchan;Rock Smash;Fire Punch;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
604;Marowak;Mud Slap;Earthquake;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
621;Hitmonchan;Rock Smash;Brick Break;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
386;Machamp;Karate Chop;Stone Edge;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
620;Hitmonchan;Rock Smash;Thunder Punch;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
151;Sandslash;Mud Shot;Bulldoze;434;Golem;Mud Shot;Stone Edge;1,5625;1,11111104;1,73611104
262;Parasect;Bug Bite;Solar Beam;434;Golem;Mud Shot;Stone Edge;1,6015625;1,05820107;1,6947751
265;Parasect;Fury Cutter;Solar Beam;434;Golem;Mud Shot;Stone Edge;1,6015625;1,05820107;1,6947751
456;Slowbro;Water Gun;Psychic;434;Golem;Mud Shot;Stone Edge;1,6015625;1;1,6015625
457;Slowbro;Water Gun;Ice Beam;434;Golem;Mud Shot;Stone Edge;1,6015625;1;1,6015625
702;Starmie;Water Gun;Psybeam;434;Golem;Mud Shot;Stone Edge;1,6015625;1;1,6015625
49;Blastoise;Water Gun;Ice Beam;434;Golem;Mud Shot;Stone Edge;1,6015625;1;1,6015625
571;Kingler;Metal Claw;Water Pulse;434;Golem;Mud Shot;Stone Edge;1,6015625;1;1,6015625
458;Slowbro;Confusion;Water Pulse;434;Golem;Mud Shot;Stone Edge;1,6015625;1;1,6015625
48;Blastoise;Water Gun;Flash Cannon;434;Golem;Mud Shot;Stone Edge;1,6015625;1;1,6015625
310;Golduck;Water Gun;Ice Beam;434;Golem;Mud Shot;Stone Edge;1,6015625;1;1,6015625
574;Kingler;Mud Shot;Water Pulse;434;Golem;Mud Shot;Stone Edge;1,6015625;1;1,6015625
673;Seadra;Water Gun;Blizzard;434;Golem;Mud Shot;Stone Edge;1,6015625;1;1,6015625
659;Tangela;Vine Whip;Sludge Bomb;433;Golem;Rock Throw;Earthquake;1,953125;1,11111104;2,17013884
350;Poliwrath;Bubble;Hydro Pump;433;Golem;Rock Throw;Earthquake;1,953125;1,11111104;2,17013884
660;Tangela;Vine Whip;Solar Beam;433;Golem;Rock Throw;Earthquake;1,953125;1,11111104;2,17013884
658;Tangela;Vine Whip;Power Whip;433;Golem;Rock Throw;Earthquake;1,953125;1,11111104;2,17013884
700;Starmie;Water Gun;Hydro Pump;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
14;Venusaur;Razor Leaf;Solar Beam;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
675;Seadra;Water Gun;Hydro Pump;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
351;Poliwrath;Bubble;Submission;433;Golem;Rock Throw;Earthquake;1,7578125;1,11111104;1,953125
402;Victreebel;Razor Leaf;Sludge Bomb;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
403;Victreebel;Razor Leaf;Solar Beam;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
249;Vileplume;Razor Leaf;Solar Beam;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
15;Venusaur;Vine Whip;Sludge Bomb;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
401;Victreebel;Razor Leaf;Leaf Blade;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
309;Golduck;Water Gun;Hydro Pump;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
17;Venusaur;Vine Whip;Solar Beam;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
13;Venusaur;Razor Leaf;Petal Blizzard;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
12;Venusaur;Razor Leaf;Sludge Bomb;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
16;Venusaur;Vine Whip;Petal Blizzard;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
767;Vaporeon;Water Gun;Aqua Tail;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
766;Vaporeon;Water Gun;Hydro Pump;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
455;Slowbro;Water Gun;Water Pulse;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
50;Blastoise;Water Gun;Hydro Pump;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
765;Vaporeon;Water Gun;Water Pulse;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
248;Vileplume;Razor Leaf;Petal Blizzard;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
701;Starmie;Water Gun;Power Gem;433;Golem;Rock Throw;Earthquake;1,953125;1;1,953125
352;Poliwrath;Bubble;Ice Punch;433;Golem;Rock Throw;Earthquake;1,6015625;1,11111104;1,77951384
593;Exeggutor;Zen Headbutt;Seed Bomb;433;Golem;Rock Throw;Earthquake;1,6015625;1,11111104;1,77951384
353;Poliwrath;Mud Shot;Hydro Pump;433;Golem;Rock Throw;Earthquake;1,6015625;1,11111104;1,77951384
592;Exeggutor;Confusion;Solar Beam;433;Golem;Rock Throw;Earthquake;1,6015625;1,11111104;1,77951384
595;Exeggutor;Zen Headbutt;Solar Beam;433;Golem;Rock Throw;Earthquake;1,6015625;1,11111104;1,77951384
590;Exeggutor;Confusion;Seed Bomb;433;Golem;Rock Throw;Earthquake;1,6015625;1,11111104;1,77951384
790;Omastar;Water Gun;Hydro Pump;433;Golem;Rock Throw;Earthquake;1,953125;0,888888896;1,73611116
621;Hitmonchan;Rock Smash;Brick Break;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
150;Sandslash;Mud Shot;Rock Tomb;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
289;Dugtrio;Mud Shot;Stone Edge;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
321;Primeape;Low Kick;Low Sweep;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
604;Marowak;Mud Slap;Earthquake;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
324;Primeape;Karate Chop;Low Sweep;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
613;Hitmonlee;Rock Smash;Stone Edge;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
387;Machamp;Karate Chop;Submission;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
609;Hitmonlee;Low Kick;Low Sweep;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
151;Sandslash;Mud Shot;Bulldoze;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
620;Hitmonchan;Rock Smash;Thunder Punch;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
287;Dugtrio;Mud Shot;Earthquake;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
603;Marowak;Mud Slap;Dig;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
386;Machamp;Karate Chop;Stone Edge;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
320;Primeape;Low Kick;Cross Chop;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
323;Primeape;Karate Chop;Cross Chop;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
611;Hitmonlee;Rock Smash;Stomp;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
618;Hitmonchan;Rock Smash;Fire Punch;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
149;Sandslash;Mud Shot;Earthquake;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
612;Hitmonlee;Rock Smash;Low Sweep;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
610;Hitmonlee;Low Kick;Stone Edge;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
602;Marowak;Mud Slap;Bone Club;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
608;Hitmonlee;Low Kick;Stomp;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
388;Machamp;Karate Chop;Cross Chop;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
288;Dugtrio;Mud Shot;Mud Bomb;433;Golem;Rock Throw;Earthquake;1,5625;1,11111104;1,73611104
265;Parasect;Fury Cutter;Solar Beam;433;Golem;Rock Throw;Earthquake;1,6015625;1,05820107;1,6947751
262;Parasect;Bug Bite;Solar Beam;433;Golem;Rock Throw;Earthquake;1,6015625;1,05820107;1,6947751
574;Kingler;Mud Shot;Water Pulse;433;Golem;Rock Throw;Earthquake;1,6015625;1;1,6015625
456;Slowbro;Water Gun;Psychic;433;Golem;Rock Throw;Earthquake;1,6015625;1;1,6015625
310;Golduck;Water Gun;Ice Beam;433;Golem;Rock Throw;Earthquake;1,6015625;1;1,6015625
702;Starmie;Water Gun;Psybeam;433;Golem;Rock Throw;Earthquake;1,6015625;1;1,6015625
49;Blastoise;Water Gun;Ice Beam;433;Golem;Rock Throw;Earthquake;1,6015625;1;1,6015625
457;Slowbro;Water Gun;Ice Beam;433;Golem;Rock Throw;Earthquake;1,6015625;1;1,6015625
48;Blastoise;Water Gun;Flash Cannon;433;Golem;Rock Throw;Earthquake;1,6015625;1;1,6015625
571;Kingler;Metal Claw;Water Pulse;433;Golem;Rock Throw;Earthquake;1,6015625;1;1,6015625
673;Seadra;Water Gun;Blizzard;433;Golem;Rock Throw;Earthquake;1,6015625;1;1,6015625
458;Slowbro;Confusion;Water Pulse;433;Golem;Rock Throw;Earthquake;1,6015625;1;1,6015625
350;Poliwrath;Bubble;Hydro Pump;432;Golem;Rock Throw;Ancient Power;1,953125;1,25;2,44140625
351;Poliwrath;Bubble;Submission;432;Golem;Rock Throw;Ancient Power;1,7578125;1,25;2,19726563
352;Poliwrath;Bubble;Ice Punch;432;Golem;Rock Throw;Ancient Power;1,6015625;1,25;2,00195313
353;Poliwrath;Mud Shot;Hydro Pump;432;Golem;Rock Throw;Ancient Power;1,6015625;1,25;2,00195313
149;Sandslash;Mud Shot;Earthquake;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
701;Starmie;Water Gun;Power Gem;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
660;Tangela;Vine Whip;Solar Beam;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
15;Venusaur;Vine Whip;Sludge Bomb;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
611;Hitmonlee;Rock Smash;Stomp;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
618;Hitmonchan;Rock Smash;Fire Punch;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
387;Machamp;Karate Chop;Submission;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
323;Primeape;Karate Chop;Cross Chop;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
766;Vaporeon;Water Gun;Hydro Pump;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
603;Marowak;Mud Slap;Dig;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
50;Blastoise;Water Gun;Hydro Pump;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
612;Hitmonlee;Rock Smash;Low Sweep;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
14;Venusaur;Razor Leaf;Solar Beam;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
289;Dugtrio;Mud Shot;Stone Edge;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
604;Marowak;Mud Slap;Earthquake;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
151;Sandslash;Mud Shot;Bulldoze;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
403;Victreebel;Razor Leaf;Solar Beam;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
249;Vileplume;Razor Leaf;Solar Beam;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
658;Tangela;Vine Whip;Power Whip;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
790;Omastar;Water Gun;Hydro Pump;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
765;Vaporeon;Water Gun;Water Pulse;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
659;Tangela;Vine Whip;Sludge Bomb;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
150;Sandslash;Mud Shot;Rock Tomb;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
455;Slowbro;Water Gun;Water Pulse;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
321;Primeape;Low Kick;Low Sweep;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
401;Victreebel;Razor Leaf;Leaf Blade;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
608;Hitmonlee;Low Kick;Stomp;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
700;Starmie;Water Gun;Hydro Pump;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
613;Hitmonlee;Rock Smash;Stone Edge;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
675;Seadra;Water Gun;Hydro Pump;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
402;Victreebel;Razor Leaf;Sludge Bomb;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
287;Dugtrio;Mud Shot;Earthquake;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
386;Machamp;Karate Chop;Stone Edge;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
620;Hitmonchan;Rock Smash;Thunder Punch;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
621;Hitmonchan;Rock Smash;Brick Break;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
602;Marowak;Mud Slap;Bone Club;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
12;Venusaur;Razor Leaf;Sludge Bomb;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
610;Hitmonlee;Low Kick;Stone Edge;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
767;Vaporeon;Water Gun;Aqua Tail;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
320;Primeape;Low Kick;Cross Chop;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
647;Rhydon;Mud Slap;Earthquake;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
248;Vileplume;Razor Leaf;Petal Blizzard;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
609;Hitmonlee;Low Kick;Low Sweep;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
16;Venusaur;Vine Whip;Petal Blizzard;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
309;Golduck;Water Gun;Hydro Pump;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
17;Venusaur;Vine Whip;Solar Beam;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
324;Primeape;Karate Chop;Low Sweep;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
388;Machamp;Karate Chop;Cross Chop;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
436;Golem;Mud Shot;Earthquake;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
288;Dugtrio;Mud Shot;Mud Bomb;432;Golem;Rock Throw;Ancient Power;1,5625;1,25;1,953125
13;Venusaur;Razor Leaf;Petal Blizzard;432;Golem;Rock Throw;Ancient Power;1,953125;1;1,953125
146;Sandslash;Metal Claw;Earthquake;432;Golem;Rock Throw;Ancient Power;1,40625;1,25;1,7578125
619;Hitmonchan;Rock Smash;Ice Punch;432;Golem;Rock Throw;Ancient Power;1,40625;1,25;1,7578125
606;Marowak;Rock Smash;Dig;432;Golem;Rock Throw;Ancient Power;1,40625;1,25;1,7578125
650;Rhydon;Rock Smash;Earthquake;432;Golem;Rock Throw;Ancient Power;1,40625;1,25;1,7578125
617;Hitmonchan;Bullet Punch;Brick Break;432;Golem;Rock Throw;Ancient Power;1,40625;1,25;1,7578125
385;Machamp;Bullet Punch;Cross Chop;432;Golem;Rock Throw;Ancient Power;1,40625;1,25;1,7578125
605;Marowak;Rock Smash;Bone Club;432;Golem;Rock Throw;Ancient Power;1,40625;1,25;1,7578125
148;Sandslash;Metal Claw;Bulldoze;432;Golem;Rock Throw;Ancient Power;1,40625;1,25;1,7578125
607;Marowak;Rock Smash;Earthquake;432;Golem;Rock Throw;Ancient Power;1,40625;1,25;1,7578125
384;Machamp;Bullet Punch;Submission;432;Golem;Rock Throw;Ancient Power;1,40625;1,25;1,7578125
354;Poliwrath;Mud Shot;Submission;432;Golem;Rock Throw;Ancient Power;1,40625;1,25;1,7578125
284;Dugtrio;Sucker Punch;Earthquake;432;Golem;Rock Throw;Ancient Power;1,28125;1,25;1,6015625
48;Blastoise;Water Gun;Flash Cannon;432;Golem;Rock Throw;Ancient Power;1,6015625;1;1,6015625
167;Nidoqueen;Bite;Earthquake;432;Golem;Rock Throw;Ancient Power;1,28125;1,25;1,6015625
472;Magneton;Thunder Shock;Flash Cannon;432;Golem;Rock Throw;Ancient Power;1,28125;1,25;1,6015625
471;Magneton;Thunder Shock;Magnet Bomb;432;Golem;Rock Throw;Ancient Power;1,28125;1,25;1,6015625
310;Golduck;Water Gun;Ice Beam;432;Golem;Rock Throw;Ancient Power;1,6015625;1;1,6015625
799;Kabutops;Mud Shot;Water Pulse;432;Golem;Rock Throw;Ancient Power;1,6015625;1;1,6015625
325;Primeape;Karate Chop;Night Slash;432;Golem;Rock Throw;Ancient Power;1,28125;1,25;1,6015625
590;Exeggutor;Confusion;Seed Bomb;432;Golem;Rock Throw;Ancient Power;1,6015625;1;1,6015625
468;Magneton;Spark;Magnet Bomb;432;Golem;Rock Throw;Ancient Power;1,28125;1,25;1,6015625
469;Magneton;Spark;Flash Cannon;432;Golem;Rock Throw;Ancient Power;1,28125;1,25;1,6015625
434;Golem;Mud Shot;Stone Edge;432;Golem;Rock Throw;Ancient Power;1,28125;1,25;1,6015625
595;Exeggutor;Zen Headbutt;Solar Beam;432;Golem;Rock Throw;Ancient Power;1,6015625;1;1,6015625
571;Kingler;Metal Claw;Water Pulse;432;Golem;Rock Throw;Ancient Power;1,6015625;1;1,6015625
593;Exeggutor;Zen Headbutt;Seed Bomb;432;Golem;Rock Throw;Ancient Power;1,6015625;1;1,6015625
702;Starmie;Water Gun;Psybeam;432;Golem;Rock Throw;Ancient Power;1,6015625;1;1,6015625
458;Slowbro;Confusion;Water Pulse;432;Golem;Rock Throw;Ancient Power;1,6015625;1;1,6015625
49;Blastoise;Water Gun;Ice Beam;432;Golem;Rock Throw;Ancient Power;1,6015625;1;1,6015625
646;Rhydon;Mud Slap;Megahorn;432;Golem;Rock Throw;Ancient Power;1,28125;1,25;1,6015625
433;Golem;Rock Throw;Earthquake;432;Golem;Rock Throw;Ancient Power;1,28125;1,25;1,6015625
185;Nidoking;Fury Cutter;Earthquake;432;Golem;Rock Throw;Ancient Power;1,28125;1,25;1,6015625
285;Dugtrio;Sucker Punch;Mud Bomb;432;Golem;Rock Throw;Ancient Power;1,28125;1,25;1,6015625
456;Slowbro;Water Gun;Psychic;432;Golem;Rock Throw;Ancient Power;1,6015625;1;1,6015625
574;Kingler;Mud Shot;Water Pulse;432;Golem;Rock Throw;Ancient Power;1,6015625;1;1,6015625
435;Golem;Mud Shot;Ancient Power;432;Golem;Rock Throw;Ancient Power;1,28125;1,25;1,6015625
592;Exeggutor;Confusion;Solar Beam;432;Golem;Rock Throw;Ancient Power;1,6015625;1;1,6015625
673;Seadra;Water Gun;Blizzard;432;Golem;Rock Throw;Ancient Power;1,6015625;1;1,6015625
457;Slowbro;Water Gun;Ice Beam;432;Golem;Rock Throw;Ancient Power;1,6015625;1;1,6015625
322;Primeape;Low Kick;Night Slash;432;Golem;Rock Throw;Ancient Power;1,28125;1,25;1,6015625
648;Rhydon;Mud Slap;Stone Edge;432;Golem;Rock Throw;Ancient Power;1,28125;1,25;1,6015625
350;Poliwrath;Bubble;Hydro Pump;431;Golem;Rock Throw;Stone Edge;1,953125;1,25;2,44140625
351;Poliwrath;Bubble;Submission;431;Golem;Rock Throw;Stone Edge;1,7578125;1,25;2,19726563
352;Poliwrath;Bubble;Ice Punch;431;Golem;Rock Throw;Stone Edge;1,6015625;1,25;2,00195313
353;Poliwrath;Mud Shot;Hydro Pump;431;Golem;Rock Throw;Stone Edge;1,6015625;1,25;2,00195313
387;Machamp;Karate Chop;Submission;431;Golem;Rock Throw;Stone Edge;1,5625;1,25;1,953125
612;Hitmonlee;Rock Smash;Low Sweep;431;Golem;Rock Throw;Stone Edge;1,5625;1,25;1,953125
402;Victreebel;Razor Leaf;Sludge Bomb;431;Golem;Rock Throw;Stone Edge;1,953125;1;1,953125
621;Hitmonchan;Rock Smash;Brick Break;431;Golem;Rock Throw;Stone Edge;1,5625;1,25;1,953125
321;Primeape;Low Kick;Low Sweep;431;Golem;Rock Throw;Stone Edge;1,5625;1,25;1,953125
15;Venusaur;Vine Whip;Sludge Bomb;431;Golem;Rock Throw;Stone Edge;1,953125;1;1,953125
150;Sandslash;Mud Shot;Rock Tomb;431;Golem;Rock Throw;Stone Edge;1,5625;1,25;1,953125
309;Golduck;Water Gun;Hydro Pump;431;Golem;Rock Throw;Stone Edge;1,953125;1;1,953125
602;Marowak;Mud Slap;Bone Club;431;Golem;Rock Throw;Stone Edge;1,5625;1,25;1,953125
701;Starmie;Water Gun;Power Gem;431;Golem;Rock Throw;Stone Edge;1,953125;1;1,953125
151;Sandslash;Mud Shot;Bulldoze;431;Golem;Rock Throw;Stone Edge;1,5625;1,25;1,953125
790;Omastar;Water Gun;Hydro Pump;431;Golem;Rock Throw;Stone Edge;1,953125;1;1,953125
403;Victreebel;Razor Leaf;Solar Beam;431;Golem;Rock Throw;Stone Edge;1,953125;1;1,953125
455;Slowbro;Water Gun;Water Pulse;431;Golem;Rock Throw;Stone Edge;1,953125;1;1,953125
